Date,year,month,day,team,opponent,teamscore,oppscore,D1,Win,G,Overall_W,Overall_L,W-L%,SRS,SOS,Home_W,Home_L,Away_W,Away_L,Tm.Total Pts,Tm.Pts_Allowed,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,G_2,Overall_W_2,Overall_L_2,W-L%_2,SRS_2,SOS_2,Home_W_2,Home_L_2,Away_W_2,Away_L_2,Tm.Total Pts_2,Tm.Pts_Allowed_2,Pace_2,ORtg_2,FTr_2,3PAr_2,TS%_2,TRB%_2,AST%_2,STL%_2,BLK%_2,eFG%_2,TOV%_2,ORB%_2,FT/FGA_2
4/4/20,2020,4,33,Kansas,Gonzaga,,,1,0.51,31,28,3,0.903,25,11.66,14,1,11,1,2312,1882,67.9,109.4,0.35,0.329,0.564,54.7,50.8,11.2,13.6,0.541,16.2,32.8,0.234,31,29,2,0.935,22.81,2.68,17,0,10,1,2720,2096,72.9,119.8,0.385,0.318,0.6,56.5,53.8,10.3,9.5,0.577,13.5,33.5,0.265
